World Name,Theorem Name,Natural Language,Predicted Formalization,True Tactic,True Goal State,Predicted Goal State,Tactics Match,Is Incorrect Tactic,Correctly Identified As Wrong
add_right_eq_zero,add_right_eq_zero_dev_1,"-- Using the theorem that a + succ d = succ (a + d), we get that succ (a + d) = 0.",rw [add_succ] at h,rw [add_succ] at h,"case succ[Br]a d : ℕ[Br]h : succ (a + d) = 0[Br]⊢ a = 0[Br]","case succ[Br]a d : ℕ[Br]h : succ (a + d) = 0[Br]⊢ a = 0[Br]",Yes,No,Yes
add_right_eq_zero,add_right_eq_zero_dev_1,"-- By the symmetry of equality, we have that 0 = succ (a + d).",symm at h,symm at h,"case succ[Br]a d : ℕ[Br]h : 0 = succ (a + d)[Br]⊢ a = 0[Br]","case succ[Br]a d : ℕ[Br]h : 0 = succ (a + d)[Br]⊢ a = 0[Br]",Yes,No,Yes
add_right_eq_zero,add_right_eq_zero_dev_1,"-- Since a contradiction/falsehood implies anything, we are done.",cases h,cases h,,,Yes,Yes,No
add_right_eq_zero,add_right_eq_zero_dev_2,-- either b = 0 or b = succ d for some natural number d,cases b with d,cases b with d,"case zero[Br]a : ℕ[Br]⊢ a + 0 = 0 → a = 0[Br]case succ[Br]a d : ℕ[Br]⊢ a + succ d = 0 → a = 0[Br]","case zero[Br]a : ℕ[Br]⊢ a + 0 = 0 → a = 0[Br]case succ[Br]a d : ℕ[Br]⊢ a + succ d = 0 → a = 0[Br]",Yes,No,Yes
add_right_eq_zero,add_right_eq_zero_dev_2,-- (case 1) assume a + 0 = 0,intro h,intro h,"case zero[Br]a : ℕ[Br]h : a + 0 = 0[Br]⊢ a = 0[Br]case succ[Br]a d : ℕ[Br]⊢ a + succ d = 0 → a = 0[Br]","case zero[Br]a : ℕ[Br]h : a + 0 = 0[Br]⊢ a = 0[Br]case succ[Br]a d : ℕ[Br]⊢ a + succ d = 0 → a = 0[Br]",Yes,No,Yes
add_right_eq_zero,add_right_eq_zero_dev_2,-- a + 0 = 0 -> a = 0,apply add_left_eq_zero at h,rw [add_zero] at h,"case zero[Br]a : ℕ[Br]h : a = 0[Br]⊢ a = 0[Br]case succ[Br]a d : ℕ[Br]⊢ a + succ d = 0 → a = 0[Br]","case zero[Br]a : ℕ[Br]h : 0 = 0[Br]⊢ a = 0[Br]case succ[Br]a d : ℕ[Br]⊢ a + succ d = 0 → a = 0[Br]",No,No,Yes
add_right_eq_zero,add_right_eq_zero_dev_2,"-- a = 0, as desired",exact h,exact h,"case succ[Br]a d : ℕ[Br]⊢ a + succ d = 0 → a = 0[Br]",error,Yes,No,No
add_right_eq_zero,add_right_eq_zero_dev_2,-- (case 2) assume a + succ d = 0,intro h,intro h,"case succ[Br]a d : ℕ[Br]h : a + succ d = 0[Br]⊢ a = 0[Br]",error,Yes,No,No
add_right_eq_zero,add_right_eq_zero_dev_2,-- succ (a + d) = 0 -> 0 = succ (a + d),symm at h,symm at h,"case succ[Br]a d : ℕ[Br]h : 0 = succ (a + d)[Br]⊢ a = 0[Br]",error,Yes,Yes,Yes
add_right_eq_zero,add_right_eq_zero_dev_2,-- 0 = succ (a + d) -> False,apply zero_ne_succ at h,apply zero_ne_succ at h,"case succ[Br]a d : ℕ[Br]h : False[Br]⊢ a = 0[Br]",error,Yes,Yes,Yes
add_right_eq_zero,add_right_eq_zero_dev_2,-- False -> anything,cases h,cases h,,error,Yes,Yes,Yes
World Name,Theorem Name,Natural Language,Predicted Formalization,True Tactic,True Goal State,Predicted Goal State,Tactics Match,Is Incorrect Tactic,Correctly Identified As Wrong
zero_add,zero_add_persona_1_d,-- Induct on n,induction n with d hd,induction n with d hd,"case zero[Br]⊢ 0 + 0 = 0[Br]case succ[Br]d : ℕ[Br]hd : 0 + d = d[Br]⊢ 0 + succ d = succ d[Br]","case zero[Br]⊢ 0 + 0 = 0[Br]case succ[Br]d : ℕ[Br]hd : 0 + d = d[Br]⊢ 0 + succ d = succ d[Br]",Yes,No,Yes
zero_add,zero_add_persona_1_d,-- substitute 0 -> 0 + 0 into the RHS giving us 0 + 0 = 0 + 0,rw [add_zero],nth_rewrite 3 [← add_zero 0],"case zero[Br]⊢ 0 + 0 = 0 + 0[Br]case succ[Br]d : ℕ[Br]hd : 0 + d = d[Br]⊢ 0 + succ d = succ d[Br]","case zero[Br]⊢ 0 = 0[Br]case succ[Br]d : ℕ[Br]hd : 0 + d = d[Br]⊢ 0 + succ d = succ d[Br]",No,No,Yes
zero_add,zero_add_persona_1_d,"-- 0 + 0 = 0 + 0, completing base case",rfl,rfl,"case succ[Br]d : ℕ[Br]hd : 0 + d = d[Br]⊢ 0 + succ d = succ d[Br]","case succ[Br]d : ℕ[Br]hd : 0 + d = d[Br]⊢ 0 + succ d = succ d[Br]",Yes,No,Yes
zero_add,zero_add_persona_1_d,-- 0 + d -> d on LHS -> succ d = succ d,"rw [add_succ, hd]",rw [hd],"case succ[Br]d : ℕ[Br]hd : 0 + d = d[Br]⊢ succ d = succ d[Br]","case succ[Br]d : ℕ[Br]hd : 0 + d = d[Br]⊢ succ d = succ d[Br]",No,Yes,No
zero_add,zero_add_persona_1_d,"-- succ d = succ d, QED",rfl,rfl,,,Yes,Yes,No
zero_add,zero_add_persona_2,-- Begin by initiating induction on n,induction n with d hd,induction n with d hd,"case zero[Br]⊢ 0 + 0 = 0[Br]case succ[Br]d : ℕ[Br]hd : 0 + d = d[Br]⊢ 0 + succ d = succ d[Br]","case zero[Br]⊢ 0 + 0 = 0[Br]case succ[Br]d : ℕ[Br]hd : 0 + d = d[Br]⊢ 0 + succ d = succ d[Br]",Yes,No,Yes
zero_add,zero_add_persona_2,-- Using the properties of addition by 0 we can rewrite 0 + 0 to 0 on the LHS,rw [add_zero],rw [add_zero],"case zero[Br]⊢ 0 = 0[Br]case succ[Br]d : ℕ[Br]hd : 0 + d = d[Br]⊢ 0 + succ d = succ d[Br]","case zero[Br]⊢ 0 = 0[Br]case succ[Br]d : ℕ[Br]hd : 0 + d = d[Br]⊢ 0 + succ d = succ d[Br]",Yes,No,Yes
zero_add,zero_add_persona_2,"-- Since both sides are equal, we are done with the base case",rfl,rfl,"case succ[Br]d : ℕ[Br]hd : 0 + d = d[Br]⊢ 0 + succ d = succ d[Br]","case succ[Br]d : ℕ[Br]hd : 0 + d = d[Br]⊢ 0 + succ d = succ d[Br]",Yes,No,Yes
zero_add,zero_add_persona_2,-- Using the induction hypothesis we can rewrite succ (0 + d) to succ d,"rw [add_succ, hd]",rw [hd],"case succ[Br]d : ℕ[Br]hd : 0 + d = d[Br]⊢ succ d = succ d[Br]","case succ[Br]d : ℕ[Br]hd : 0 + d = d[Br]⊢ succ d = succ d[Br]",No,Yes,No
zero_add,zero_add_persona_2,"-- Since both sides are equal, we are done with the proof",rfl,rfl,,,Yes,Yes,No
