zero_pow_succ,"  -- Next, we consider the inductive case, where we want to show that 0^succ(succ m) = 0. By the successor definition of the power function, we can write our goal as: 0^succ(m) * 0 = 0.",rw [pow_succ],  rw[pow_succ],"case succ
h : ℕ
hd : 0 ^ succ h = 0
⊢ 0 ^ succ h * 0 = 0
","case zero
⊢ 0 ^ succ 0 = 0
case succ
d : ℕ
hd : 0 ^ succ d = 0
⊢ 0 ^ succ (succ d) = 0
",No
zero_pow_succ,"  -- We see that we can apply our inductive hypothesis, that 0^succ(m) = 0, and our goal becomes: 0*0 = 0","rw [pow_succ, hd, mul_zero]",  rw[hd],"case succ
h : ℕ
hd : 0 ^ succ h = 0
⊢ 0 * 0 = 0
","case zero
⊢ 0 ^ succ 0 = 0
case succ
d : ℕ
hd : 0 ^ succ d = 0
⊢ 0 ^ succ (succ d) = 0
",No
zero_pow_succ,"  -- Anything multiplied by zero is zero, so we simplify to: 0*0",rw [mul_zero],  rw[mul_zero],"case succ
h : ℕ
hd : 0 ^ succ h = 0
⊢ 0 = 0
","case zero
⊢ 0 ^ succ 0 = 0
case succ
d : ℕ
hd : 0 ^ succ d = 0
⊢ 0 ^ succ (succ d) = 0
",No
zero_pow_succ,"  -- The lhs and rhs are identical, so we are done by reflexivity.",rfl,  rfl,,"case zero
⊢ 0 ^ succ 0 = 0
case succ
d : ℕ
hd : 0 ^ succ d = 0
⊢ 0 ^ succ (succ d) = 0
",No
succ_eq_add_one,-- Rewrite on both RHS and LHS making n -> n + 0,"rw [← add_zero n, ← add_zero n]",rw [← add_zero n],"n : ℕ
⊢ succ (n + 0) = n + 0 + 1
","n : ℕ
⊢ succ (n + 0 + 0) = n + 0 + 0 + 1
",No
succ_eq_add_one,-- Rewrite on RHS making 1 -> succ 0,rw [one_eq_succ_zero],rw [one_eq_succ_zero],"n : ℕ
⊢ succ (n + 0) = n + 0 + succ 0
","n : ℕ
⊢ succ (n + 0 + 0) = n + 0 + 0 + succ 0
",Yes
succ_eq_add_one,-- Rewrite on RHS making n + 0 + succ(0) -> succ(n+0+0),rw add_succ,rw [add_succ],"n : ℕ
⊢ succ (n + 0) = succ (n + 0 + 0)
","n : ℕ
⊢ succ (n + 0 + 0) = n + 0 + 0 + succ 0
",No
succ_eq_add_one,-- Rewrite on RHS making n + 0 -> n,rw [add_zero],rw [add_zero (n+0)],"n : ℕ
⊢ succ (n + 0) = succ (n + 0)
","n : ℕ
⊢ succ (n + 0 + 0) = n + 0 + 0 + succ 0
",No
succ_eq_add_one,"-- succ(n+0) = succ(n+0), QED",rfl,rfl,,"n : ℕ
⊢ succ (n + 0 + 0) = n + 0 + 0 + succ 0
",Yes
succ_eq_add_one,-- Rewrite RHS 1 -> succ(0),rw [one_eq_succ_zero],rw [one_eq_succ_zero],"n : ℕ
⊢ succ n = n + succ 0
","n : ℕ
⊢ succ n = n + succ 0
",Yes
succ_eq_add_one,-- Rewrite both RHS and LHS n -> n + 0,rw [add_zero],rw [← add_zero n],"n : ℕ
⊢ succ (n + 0) = n + 0 + succ 0
",error,No
succ_eq_add_one,-- Rewrite RHS n + 0 + succ(0) -> succ(n + 0 + 0),rw [add_succ],rw [add_succ],"n : ℕ
⊢ succ (n + 0) = succ (n + 0 + 0)
",error,Yes
succ_eq_add_one,-- Rewrite LHS and RHS n + 0 -> n,rw [add_zero],rw [add_zero],"n : ℕ
⊢ succ n = succ (n + 0)
",error,Yes
succ_eq_add_one,-- Rewrite RHS n + 0 -> n,rw add_zero,rw [add_zero],"n : ℕ
⊢ succ n = succ n
",error,No
succ_eq_add_one,"-- succ(n) = succ(n), QED",rfl,rfl,,error,Yes
add_right_eq_zero,"  -- We have two cases: b = 0, or b = succ d for some natural number d.",cases b with d,  cases b with d,"case zero
a : ℕ
⊢ a + 0 = 0 → a = 0
case succ
a d : ℕ
⊢ a + succ d = 0 → a = 0
","case zero
a : ℕ
⊢ a + 0 = 0 → a = 0
case succ
a d : ℕ
⊢ a + succ d = 0 → a = 0
",Yes
add_right_eq_zero,"  -- In the former case, we must show that a + 0 = 0 → a = 0, so we start by assuming that a + 0 = 0.",intro h₀,  intro h,"case zero
a : ℕ
h : a + 0 = 0
⊢ a = 0
case succ
a d : ℕ
⊢ a + succ d = 0 → a = 0
","case zero
a : ℕ
h₀ : a + 0 = 0
⊢ a = 0
case succ
a d : ℕ
⊢ a + succ d = 0 → a = 0
",Yes
add_right_eq_zero,  -- We apply the theorem that n = 0 + n change a = 0 to a + 0 = 0.,rw [zero_add] at h₀,  rw [← add_zero a],"case zero
a : ℕ
h : a + 0 = 0
⊢ a + 0 = 0
case succ
a d : ℕ
⊢ a + succ d = 0 → a = 0
",error,No
add_right_eq_zero,"  -- So, a = 0, which concludes this case of the theorem.","The formalized version of the natural language statement is:

`exact h`",  exact h,"case succ
a d : ℕ
⊢ a + succ d = 0 → a = 0
",error,No
add_right_eq_zero,"  -- In the latter case, we must show that a + succ d = 0 → a = 0, so we start by assuming that a + succ d = 0.",intro h,  intro h,"case succ
a d : ℕ
h : a + succ d = 0
⊢ a = 0
",error,No
add_right_eq_zero,"  -- Using the theorem that a + succ d = succ (a + d), we get that succ (a + d) = 0.",rw add_succ at h,  rw [add_succ] at h,"case succ
a d : ℕ
h : succ (a + d) = 0
⊢ a = 0
",error,No
add_right_eq_zero,"  -- By the symmetry of equality, we have that 0 = succ (a + d).",symm at h,  symm at h,"case succ
a d : ℕ
h : 0 = succ (a + d)
⊢ a = 0
",error,No
add_right_eq_zero,"  -- But since 0 is not the successor of anything, we have a contradiction/falsehood.",cases h,  apply zero_ne_succ at h,"case succ
a d : ℕ
h : False
⊢ a = 0
",error,No
add_right_eq_zero,"  -- Since a contradiction/falsehood implies anything, we are done.","The formalized version of the natural language statement is:
""exact false.elim h""",  tauto,,error,No
add_right_eq_zero,  -- Proof by induction on b,induction b with d hd,  induction b with d hd,"case zero
a : ℕ
⊢ a + 0 = 0 → a = 0
case succ
a d : ℕ
hd : a + d = 0 → a = 0
⊢ a + succ d = 0 → a = 0
","case zero
a : ℕ
⊢ a + 0 = 0 → a = 0
case succ
a d : ℕ
hd : a + d = 0 → a = 0
⊢ a + succ d = 0 → a = 0
",Yes
add_right_eq_zero,"  -- For the base case, assume a + 0 = 0",intro h,  intro h,"case zero
a : ℕ
h : a + 0 = 0
⊢ a = 0
case succ
a d : ℕ
hd : a + d = 0 → a = 0
⊢ a + succ d = 0 → a = 0
","case zero
a : ℕ
h : a + 0 = 0
⊢ a = 0
case succ
a d : ℕ
hd : a + d = 0 → a = 0
⊢ a + succ d = 0 → a = 0
",Yes
add_right_eq_zero,  -- a + 0 = 0 -> a = 0,rw [add_zero] at h,  rw [add_zero] at h,"case zero
a : ℕ
h : a = 0
⊢ a = 0
case succ
a d : ℕ
hd : a + d = 0 → a = 0
⊢ a + succ d = 0 → a = 0
","case zero
a : ℕ
h : a = 0
⊢ a = 0
case succ
a d : ℕ
hd : a + d = 0 → a = 0
⊢ a + succ d = 0 → a = 0
",Yes
add_right_eq_zero,"  -- a = 0, as desired",exact h,  exact h,"case succ
a d : ℕ
hd : a + d = 0 → a = 0
⊢ a + succ d = 0 → a = 0
","case succ
a d : ℕ
hd : a + d = 0 → a = 0
⊢ a + succ d = 0 → a = 0
",Yes
add_right_eq_zero,"  -- For the inductive step, assume a + succ d = 0",intro h,  intro h,"case succ
a d : ℕ
hd : a + d = 0 → a = 0
h : a + succ d = 0
⊢ a = 0
","case succ
a d : ℕ
hd : a + d = 0 → a = 0
h : a + succ d = 0
⊢ a = 0
",Yes
add_right_eq_zero,  -- a + succ d = 0 -> succ (a + d) = 0,rw [add_succ] at h,  rw [add_succ] at h,"case succ
a d : ℕ
hd : a + d = 0 → a = 0
h : succ (a + d) = 0
⊢ a = 0
","case succ
a d : ℕ
hd : a + d = 0 → a = 0
h : succ (a + d) = 0
⊢ a = 0
",Yes
add_right_eq_zero,  -- succ (a + d) = 0 -> 0 = succ (a + d),symm at h,  symm at h,"case succ
a d : ℕ
hd : a + d = 0 → a = 0
h : 0 = succ (a + d)
⊢ a = 0
","case succ
a d : ℕ
hd : a + d = 0 → a = 0
h : 0 = succ (a + d)
⊢ a = 0
",Yes
add_right_eq_zero,  -- 0 = succ (a + d) -> False,apply zero_ne_succ at h,  apply zero_ne_succ at h,"case succ
a d : ℕ
hd : a + d = 0 → a = 0
h : False
⊢ a = 0
","case succ
a d : ℕ
hd : a + d = 0 → a = 0
h : False
⊢ a = 0
",Yes
add_right_eq_zero,  -- False -> anything,exact h,  cases h,,error,No
zero_add,-- Induct on n,induction n with d hd,induction n with d hd,"case zero
⊢ 0 + 0 = 0
case succ
d : ℕ
hd : 0 + d = d
⊢ 0 + succ d = succ d
","case zero
⊢ 0 + 0 = 0
case succ
d : ℕ
hd : 0 + d = d
⊢ 0 + succ d = succ d
",Yes
zero_add,-- substitute 0 -> 0 + 0 into the RHS giving us 0 + 0 = 0 + 0,rw [zero_add],nth_rewrite 3 [← add_zero 0],"case zero
⊢ 0 + 0 = 0 + 0
case succ
d : ℕ
hd : 0 + d = d
⊢ 0 + succ d = succ d
","case zero
⊢ 0 = 0
case succ
d : ℕ
hd : 0 + d = d
⊢ 0 + succ d = succ d
",No
zero_add,"-- 0 + 0 = 0 + 0, completing base case",rfl,rfl,"case succ
d : ℕ
hd : 0 + d = d
⊢ 0 + succ d = succ d
","case succ
d : ℕ
hd : 0 + d = d
⊢ 0 + succ d = succ d
",Yes
zero_add,-- 0 + succ d -> succ (0 + d) on LHS giving us succ (0 + d) = succ d,rw [add_succ],rw [add_succ],"case succ
d : ℕ
hd : 0 + d = d
⊢ succ (0 + d) = succ d
","case succ
d : ℕ
hd : 0 + d = d
⊢ succ (0 + d) = succ d
",Yes
zero_add,-- 0 + d -> d on LHS -> succ d = succ d,rw [hd],rw [hd],"case succ
d : ℕ
hd : 0 + d = d
⊢ succ d = succ d
","case succ
d : ℕ
hd : 0 + d = d
⊢ succ d = succ d
",Yes
zero_add,"-- succ d = succ d, QED",rfl,rfl,,,Yes
zero_add,-- Begin by initiating induction on n,induction n with d hd,induction n with d hd,"case zero
⊢ 0 + 0 = 0
case succ
d : ℕ
hd : 0 + d = d
⊢ 0 + succ d = succ d
","case zero
⊢ 0 + 0 = 0
case succ
d : ℕ
hd : 0 + d = d
⊢ 0 + succ d = succ d
",Yes
zero_add,-- Using the properties of addition by 0 we can rewrite 0 + 0 to 0 on the LHS,rw [add_zero],rw [add_zero],"case zero
⊢ 0 = 0
case succ
d : ℕ
hd : 0 + d = d
⊢ 0 + succ d = succ d
","case zero
⊢ 0 = 0
case succ
d : ℕ
hd : 0 + d = d
⊢ 0 + succ d = succ d
",Yes
zero_add,"-- Since both sides are equal, we are done with the base case",rfl,rfl,"case succ
d : ℕ
hd : 0 + d = d
⊢ 0 + succ d = succ d
","case succ
d : ℕ
hd : 0 + d = d
⊢ 0 + succ d = succ d
",Yes
zero_add,-- Now using properties of successors we can rewrite 0 + succ d to succ (0 + d) on the LHS getting succ (0 + d) = succ d,rw [add_succ],rw [add_succ],"case succ
d : ℕ
hd : 0 + d = d
⊢ succ (0 + d) = succ d
","case succ
d : ℕ
hd : 0 + d = d
⊢ succ (0 + d) = succ d
",Yes
zero_add,-- Using the induction hypothesis we can rewrite succ (0 + d) to succ d,rw [hd],rw [hd],"case succ
d : ℕ
hd : 0 + d = d
⊢ succ d = succ d
","case succ
d : ℕ
hd : 0 + d = d
⊢ succ d = succ d
",Yes
zero_add,"-- Since both sides are equal, we are done with the proof",rfl,rfl,,,Yes
